tweet,label
just found out that my mum  and my adopted auntie are on twitter.. check them out my mum is TessM64 and my awesome as auntie is tania38,1
"Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. ",1
struggling with eam law ,1
Why can't I sleep like her  http://twitpic.com/2y3ty,1
Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan.,1
My 4 year old (18 year old) is driving me around the twist...i don't want to be like this ,1
"Well, that sucked. ",1
i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  ,1
"Opening a partially frozen beer= Beer on the toaster, under the oven and all over the counter. The kitchen smells like we run a speakeasy ",1
@stewiebrittany no  i dont even know how to ride it,1
"@MonaSmith sadly, yes. i think i need counciling now ",1
"making myself ready for school...don't feel like going, but have two tests ",1
Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. ,1
Anybody know where my iPod went? ,1
"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible.",1
@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. ,1
 Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?,1
@kameelahwrites &lt;33 codez....they've been MIA tho ,1
@reannaremick doesnt work on my cell  go to sleep! =P,1
it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday ,1
@taliasunset rock band is hard..on expert!!! ,1
@beachbassbone: roomie was home all day. All he had to do was scratch at the door. Comforter has to goto large laundromat machines. ,1
"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually ",1
they killed off a character on one of my favorite shows and now i'm upset ,1
jealous of my friends who got to see the new Star Trek film in Austin tonight. ,1
Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  ,1
"@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!",1
good morning everybody! pkoi y fais pas beau  bon coffee time!,1
work again ,1
Essay time.... ,1
@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. ,1
"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. ",1
@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight ,1
no! i lost a loyal ,1
played another hand very bad and lost half my stack ,1
It's 6.20pm - early days in a looooooong night at work ,1
@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!,1
So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though ,1
@rj i don't know what half of that means ,1
homework homework homework ,1
"worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! ",1
@MeLaMachinko now i feel bad for unfollowing. ,1
"So... Tired... God I hate the new job, and only two days in ",1
Sad about Kutner being killed off my fav show House! ,1
happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her ,1
I feel like shit. This is NOT the way I want to spend my birthday's eve ,1
"so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......",1
has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! ,1
@emiliexclarkex miss you ,1
@stephenkruiser I'm so sorry to hear about your dog ,1
Too much internet. How it plagues me ,1
i miss my ex soo much ,1
Sodding M25   http://twitpic.com/2y3y0,1
oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days ,1
@featherinair call me back. ,1
"is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg",1
it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. ,1
"I totally have like...  four girl options, and none of them seem viable ",1
"so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......",1
Listening to Bjork's All is full of Love... crying ,1
"Omg the hills! Then I love money2, aww I think becky buckwild goes ",1
is craving for some tantan nabe  http://plurk.com/p/mzxcs,1
C'mon sean man ,1
Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.,1
"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain ",1
@tomatosalsa hope you aren't referring to me  say hello to your new stalker LOL,1
@brettyboo why were u sleeping?! Ur gonna be up all night now  how was ur bike ride?,1
"@SLessard But, but, but . . I wanna listen to the masters too!  ",1
"@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work ",1
i feel unloved. dropped 2 tweeters ,1
"Off to London for the day on Thursday, it's gonna be raining, oh fab  won't see much on the London Eye! Still Robbie won't care bless him",1
Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.,1
@mykele sayyyy whaaaa? I wasn't invited... ,1
Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though ,1
@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old ,1
We're going to 0t some stories manually due to Twitterfeed problem. That's why we've been so quiet lately .... ,1
i don't like lukewarm showers ,1
@linuxfoundation - Who should I contact if I need a 1099 for freelance work I did on Linux.com throughout 2008? Never got one. ,1
"@skylineking722 connor, it's me, febi  are you really really mad at me??",1
"Need some help?! Want to buy a Macbook pro, but still inlove with my old powerbook! ",1
@michaeltao man america is so .. borez anyway lol i just realized you sent me msgs on here. i had no idea. i have no flash ,1
@hellivina @IHOPness g'knight lovely ladies. i'm sleepy now ,1
Does anybody know how to get your electrolytes back in order? With a vitamin work? I feel sick. ,1
"@sudam08  yes, someone hasn't been reading my 0ts properly  ",1
Almost through with my Italian homework!  Weeeeee.... now if I only understood what I was doing.  ,1
Who turned the lights on? It will be time to get ip then ,1
@therealnph Twitter hates us both then.  ,1
I hate the fact that I'm genuinely excited about my last tweet ,1
@celesteclara i can't sleep either ,1
"@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. ",1
@champagnemanoir all rain today  . Garden really needs it so not quite so bad.,1
Yawn yawn yawn!! 10 more minutes in bed ,1
@MajesticFlame ouch - sounds very sucky ,1
@bengottlieb Great idea with the iTunes promo codes - they don't work in the UK iTunes store though ,1
@mattycus  *cry* ,1
"@RumLover An empty rum barrel is a sad rum barrel. *shakes head* the horror, the horror.  ",1
It was a sleepless night ,1
@BillyBush she admitted to being a fake  ,1
@BATMANNN  i love chutney......,1
got highly bored today scanning 24 pages for daddy. Had to do it! ,1
@misterphipps you cooked risotto without me!!??? ,1
Keeeerrrrriiiiii!!!!  I really have nothing better to do then 0t on this thing at 224am.....wonderfullll. Says alot.,1
YAY FOR BASEBALL SEASON! boo to yankees losing their first game ,1
LOST sucks  ... because i have to work today,1
omg exams killed me  how could i not know the difference between haif a circle and a hemisphere &lt;/3 &gt;,1
In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam,1
@RachelCmrn I don't like goodnights ,1
Greaaat my lappy won't turn on  wtffffff,1
"@M4RKM  You stuck in traffic then? My journey was traffic free this morning, if it's any help.",1
Lookin like an all-nighter. I hate it when I do this to myself ,1
@vernonhamilton You're a stranger   ,1
"Debbugging old VB6 code, the day could have started better . . .  ",1
@toddlington only a quarter of a percent babe  darn,1
"Coming down with a cold or bad allergies. Either way, I'm miserable! ",1
"Can't believe Cutner is dead on House! Sad day.  in Santa Rosa, CA http://loopt.us/ORPL3A",1
Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story,1
"Gah, Comcast doubled our cable/internet bill w/out telling us, so we are quitting.  Can anyone suggest an affordable company in bay area?",1
"Another early morn with the Duchess, although she hadn't managed to cross her legs this time ",1
@alexbigman you left without saying hi! ,1
"l want, but I can't sleep ",1
"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. ",1
"A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing.",1
im boredd. gah  i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee  bahaha,1
@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!,1
@smokey_robinson  you fell off my list...did I offend you?  ,1
"18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. ",1
gonna try to get some sleep in this hotel room ,1
@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly ,1
@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. ,1
rt @KimKardashian Khloe just got fired from the Apprentice ,1
in biology class. my lip hurts ,1
Sorry for the next tweet... ,1
Grr not down to go to school today ,1
@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. ,1
@mouthsex i asked everyone how they were doing yesterday and not a single tweet back ,1
@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! ,1
@Kal_Penn I am so sad  Kutner was my favorite of the new team!!,1
@MarcusMims wow i didn't get an &quot;hello&quot; u suck ,1
"bedtime, school tomorrow, and i still have no books  being broke suckssss",1
Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy,1
Synching my contacts from my old mobile to iPhone. Import does not work well ,1
